gbifID,spCode,FW_avg,HW_avg,references,eventDate,lat,lon,Temp,Prec,elevation,latlon,stateProvince
727588854,A_glandon,11.0106383,9.893617021,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:51831,1877-07-11T00:00:00,40.362206,-105.54639,4.2,435,2332,40.362206 -105.54639,Colorado
727588874,A_glandon,11.80851064,9.20212766,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:51823,1877-08-13T00:00:00,39.351378,-106.11141,-3.3,783,4330,39.351378 -106.11141,Colorado
727588875,A_glandon,13.02325581,10.1744186,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:51830,1877-07-01T00:00:00,39.706098,-105.6975,0.2,638,2603,39.706098 -105.6975,Colorado
727588904,A_glandon,11.88172043,8.978494624,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:51824,1877-08-13T00:00:00,39.351378,-106.11141,-3.3,783,4330,39.351378 -106.11141,Colorado
727589046,A_glandon,13.66666667,10.55555556,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:51836,NA,37.803771,-119.72165,6.5,936,2138,37.803771 -119.72165,California
727589241,A_glandon,11.54255319,9.414893617,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:51834,1871-06-30T00:00:00,39.432627,-105.758828,0.5,538,185,39.432627 -105.758828,Colorado
727589244,A_glandon,14.16666667,11.30952381,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:51832,NA,38.960104,-105.55615,2.8,356,2620,38.960104 -105.55615,Colorado
727589245,A_glandon,12.60869565,10.86956522,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:51837,NA,40.027102,-122.12332,16.9,576,67,40.027102 -122.12332,California
727589269,A_glandon,9.885057471,7.816091954,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:51840,1864-08-01T00:00:00,55.457888,-60.211441,-1.9,820,14,55.457888 -60.211441,Newfoundland and Labrador
727590760,A_glandon,13.06818182,10.28409091,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:51838,NA,36.578546,-118.29342,-0.8,816,4402,36.578546 -118.29342,California
785360121,A_glandon,13.80681818,10.79545455,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:51945,NA,37.106427,-119.80397,16,476,359,37.106427 -119.80397,California
788915493,A_glandon,12.07446809,10,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:51985,1916-07-24T00:00:00,37.848325,-119.55698,4.1,806,2685,37.848325 -119.55698,California
813415397,A_glandon,12.76470588,10.05882353,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:51829,1960-04-19T00:00:00,35.588009,-118.49203,16.4,310,818,35.588009 -118.49203,California
813417177,A_glandon,12.47311828,10.05376344,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:50880,1982-07-14T00:00:00,40.194429,-105.52556,3,507,2597,40.194429 -105.52556,Colorado
813417178,A_glandon,13.26086957,10.65217391,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:50875,1980-07-20T00:00:00,41.32386,-106.29113,-0.3,593,3247,41.32386 -106.29113,Wyoming
813417290,A_glandon,11.94117647,9.882352941,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:50879,1980-07-20T00:00:00,41.32386,-106.29113,-0.3,593,3247,41.32386 -106.29113,Wyoming
813418901,A_glandon,13.17204301,10.59139785,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:52586,1977-07-27T00:00:00,39.366377,-106.18669,-1.7,652,3446,39.366377 -106.18669,Colorado
813419013,A_glandon,12.55319149,10.21276596,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:52588,1977-07-01T00:00:00,39.663598,-105.87918,-1.8,731,3655,39.663598 -105.87918,Colorado
813419014,A_glandon,12.76595745,9.946808511,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:52589,1977-07-01T00:00:00,39.663598,-105.87918,-1.8,731,3655,39.663598 -105.87918,Colorado
813419203,A_glandon,13.87096774,10.69892473,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:52585,1977-07-27T00:00:00,39.366377,-106.18669,-1.7,652,3446,39.366377 -106.18669,Colorado
813419380,A_glandon,14.13978495,11.66666667,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:52595,1977-07-01T00:00:00,39.663598,-105.87918,-1.8,731,3655,39.663598 -105.87918,Colorado
813419611,A_glandon,12.28723404,9.734042553,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:52590,1977-07-01T00:00:00,39.108879,-106.56392,-2.2,690,3692,39.108879 -106.56392,Colorado
813419613,A_glandon,14.19354839,10.75268817,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:52594,1977-07-26T00:00:00,39.361655,-106.06252,-1.3,628,3522,39.361655 -106.06252,Colorado
813419614,A_glandon,13.06451613,9.731182796,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:52592,1977-07-01T00:00:00,39.663598,-105.87918,-1.8,731,3655,39.663598 -105.87918,Colorado
813419678,A_glandon,14.28571429,11.01190476,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:51937,NA,51.433333,-116.18333,0.1,614,1572,51.433333 -116.18333,Alberta
813419905,A_glandon,14.11764706,11,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:50877,1977-07-26T00:00:00,39.361655,-106.06252,-1.3,628,3522,39.361655 -106.06252,Colorado
813420014,A_glandon,13.33333333,10.53763441,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:52593,1977-07-01T00:00:00,39.663598,-105.87918,-1.8,731,3655,39.663598 -105.87918,Colorado
813420260,A_glandon,13.44086022,10.64516129,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:52591,1977-07-01T00:00:00,39.663598,-105.87918,-1.8,731,3655,39.663598 -105.87918,Colorado
813420482,A_glandon,13.03191489,10.74468085,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:52587,1977-07-01T00:00:00,39.663598,-105.87918,-1.8,731,3655,39.663598 -105.87918,Colorado
813420907,A_glandon,13.31521739,11.0326087,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:50878,1982-07-18T00:00:00,41.347748,-106.32613,-1.3,637,3563,41.347748 -106.32613,Wyoming
813421024,A_glandon,12.70588235,10.23529412,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:50881,1982-07-14T00:00:00,40.194429,-105.52556,3,507,2597,40.194429 -105.52556,Colorado
813421025,A_glandon,13.8125,11,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:50876,1982-07-18T00:00:00,41.347748,-106.32613,-1.3,637,3563,41.347748 -106.32613,Wyoming
813421355,A_glandon,13.17647059,11.11764706,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:51827,NA,38.8426,-106.69332,-0.8,576,3213,38.8426 -106.69332,Colorado
813427933,A_glandon,13.38888889,10.61111111,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:50874,1980-07-20T00:00:00,41.32386,-106.29113,-0.3,593,3247,41.32386 -106.29113,Wyoming
813429361,A_glandon,14.24731183,10.80645161,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:51825,NA,39.224713,-106.00196,0.5,473,3037,39.224713 -106.00196,Colorado
814088581,A_glandon,12.39361702,9.627659574,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:51992,NA,42.942012,-122.10639,3.7,1447,1882,42.942012 -122.10639,Oregon
814088582,A_glandon,13.2967033,10.76923077,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:51950,NA,58.601448,-131.1084,-1.6,449,1062,58.601448 -131.1084,British Columbia
814088654,A_glandon,10.58510638,8.244680851,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:58489,1925-06-14T00:00:00,50.133333,-101.03333,2.2,457,451,50.133333 -101.03333,Manitoba
814088688,A_glandon,13.60215054,10.80645161,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:51970,1902-07-01T00:00:00,38.84054,-105.04442,-2.9,810,4291,38.84054 -105.04442,Colorado
814088690,A_glandon,13.58695652,11.08695652,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:51979,1902-07-01T00:00:00,37.019733,-106.44781,1.5,731,3048,37.019733 -106.44781,Colorado
814088691,A_glandon,11.34831461,9.157303371,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:51982,1890-06-16T00:00:00,51.022905,-114.05861,3.3,429,1047,51.022905 -114.05861,Alberta
814088693,A_glandon,11.43617021,8.723404255,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:51956,1898-07-21T00:00:00,32.672858,-107.06474,15,257,1239,32.672858 -107.06474,New Mexico
814088694,A_glandon,12.60638298,9.787234043,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:51961,NA,39.460543,-105.73584,0.4,559,2808,39.460543 -105.73584,Colorado
814088798,A_glandon,13.67021277,11.22340426,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:51989,NA,44.581121,-110.54095,-1.2,635,2464,44.581121 -110.54095,Wyoming
814088799,A_glandon,10.43010753,8.978494624,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:52005,1899-01-01T00:00:00,58.865008,-63.35266,-5.1,527,553,58.865008 -63.35266,Newfoundland and Labrador
814088802,A_glandon,12.25274725,9.230769231,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:51963,NA,39.460543,-105.73584,0.4,559,2808,39.460543 -105.73584,Colorado
814088803,A_glandon,14.04255319,11.38297872,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:52015,1890-01-01T00:00:00,51.022905,-114.05861,3.3,429,1047,51.022905 -114.05861,Alberta
814088804,A_glandon,13.5106383,11.43617021,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:52018,NA,58.601448,-131.1084,-1.6,449,1062,58.601448 -131.1084,British Columbia
814088805,A_glandon,13.10526316,10.73684211,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:51974,1934-06-18T00:00:00,38.875823,-105.07276,0.3,612,3496,38.875823 -105.07276,Colorado
814088806,A_glandon,12.71276596,10.69148936,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:51971,NA,38.960104,-105.55615,2.8,356,2620,38.960104 -105.55615,Colorado
814088807,A_glandon,12.55319149,10.58510638,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:51946,NA,50.266667,-101.03333,1.9,464,472,50.266667 -101.03333,Manitoba
814088913,A_glandon,13.25581395,11.1627907,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:51978,1902-07-01T00:00:00,37.019733,-106.44781,1.5,731,3048,37.019733 -106.44781,Colorado
814088918,A_glandon,13.03191489,10.63829787,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:51973,1933-09-17T00:00:00,38.875823,-105.07276,0.3,612,3496,38.875823 -105.07276,Colorado
814088919,A_glandon,13.46153846,11.26373626,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:51975,1902-07-01T00:00:00,37.937494,-107.81229,1.5,681,2683,37.937494 -107.81229,Colorado
814088920,A_glandon,13.49462366,10.59139785,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:51976,1902-07-01T00:00:00,37.9781237,-108.14287,3.7,624,2750,37.9781237 -108.14287,Colorado
814089026,A_glandon,14.45054945,10.98901099,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:51993,NA,37.848325,-119.55698,4.1,806,2685,37.848325 -119.55698,California
814089031,A_glandon,12.76785714,10.02232143,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:51959,NA,38.960104,-105.55615,2.8,356,2620,38.960104 -105.55615,Colorado
814089032,A_glandon,14.12556054,11.12107623,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:51972,NA,38.960104,-105.55615,2.8,356,2620,38.960104 -105.55615,Colorado
814089033,A_glandon,12.86995516,10.2690583,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:52017,NA,54.360057,-125.74707,1,472,1147,54.360057 -125.74707,British Columbia
814089034,A_glandon,13.08558559,10.47297297,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:52019,NA,55.317152,-92.570313,-3.6,521,131,55.317152 -92.570313,Manitoba
814089143,A_glandon,10.29279279,8.445945946,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:58490,1925-06-14T00:00:00,50.133333,-101.03333,2.2,457,451,50.133333 -101.03333,Manitoba
814089151,A_glandon,12.88288288,10.4954955,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:51980,1902-07-01T00:00:00,37.019733,-106.44781,1.5,731,3048,37.019733 -106.44781,Colorado
814089152,A_glandon,12.97297297,10.45045045,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:51981,1902-08-03T00:00:00,39.366377,-106.18669,-1.7,652,3446,39.366377 -106.18669,Colorado
814089153,A_glandon,13.13901345,10.20179372,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:51983,1916-07-24T00:00:00,37.848325,-119.55698,4.1,806,2685,37.848325 -119.55698,California
814089154,A_glandon,13.42342342,10.67567568,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:51984,1916-07-24T00:00:00,37.848325,-119.55698,4.1,806,2685,37.848325 -119.55698,California
814089155,A_glandon,12.31981982,9.594594595,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:51986,1916-07-24T00:00:00,37.848325,-119.55698,4.1,806,2685,37.848325 -119.55698,California
814089271,A_glandon,11.72413793,9.252873563,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:51990,NA,42.942012,-122.10639,3.7,1447,1882,42.942012 -122.10639,Oregon
814089272,A_glandon,13.41176471,10.41176471,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:51991,NA,42.942012,-122.10639,3.7,1447,1882,42.942012 -122.10639,Oregon
814089273,A_glandon,12.65957447,10.58510638,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:51940,NA,51.433333,-116.18333,0.1,614,1572,51.433333 -116.18333,Alberta
814089274,A_glandon,14.51612903,10.91397849,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:51942,NA,35.686975,-105.9378,9.2,395,2137,35.686975 -105.9378,New Mexico
814089275,A_glandon,13.70588235,10.23529412,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:51952,1933-07-18T00:00:00,39.846611,-104.85545,10.1,391,1587,39.846611 -104.85545,Colorado
814089276,A_glandon,14.43181818,10.85227273,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:51954,1898-06-01T00:00:00,32.672858,-107.06474,15,257,1239,32.672858 -107.06474,New Mexico
814089277,A_glandon,12.07446809,9.893617021,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:51955,1898-07-21T00:00:00,32.672858,-107.06474,15,257,1239,32.672858 -107.06474,New Mexico
814089386,A_glandon,13.19148936,10.4787234,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:51960,NA,39.824153,-106.1053,0.7,539,2919,39.824153 -106.1053,Colorado
814089387,A_glandon,13.27586207,10.28735632,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:51962,NA,39.460543,-105.73584,0.4,559,2808,39.460543 -105.73584,Colorado
814089388,A_glandon,14.11111111,11,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:51964,NA,40.027102,-122.12332,16.9,576,67,40.027102 -122.12332,California
814089389,A_glandon,13.75,10.83333333,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:51968,NA,39.224713,-106.00196,0.5,473,3037,39.224713 -106.00196,Colorado
814089390,A_glandon,13.45744681,10.15957447,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:51969,NA,38.960104,-105.55615,2.8,356,2620,38.960104 -105.55615,Colorado
814089391,A_glandon,11.64893617,9.14893617,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:52004,1898-01-01T00:00:00,58.865008,-63.35266,-5.1,527,553,58.865008 -63.35266,Newfoundland and Labrador
814089392,A_glandon,11.27659574,NA,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:52001,1899-01-01T00:00:00,58.865008,-63.35266,-5.1,527,553,58.865008 -63.35266,Newfoundland and Labrador
814089501,A_glandon,11.29032258,8.387096774,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:52007,NA,53.23,-59.999167,-1,1010,229,53.23 -59.999167,Newfoundland and Labrador
814092471,A_glandon,13.76404494,10.61797753,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:51826,1871-06-17T00:00:00,39.432627,-105.758828,0.5,538,185,39.432627 -105.758828,Colorado
814094984,A_glandon,12.23404255,9.840425532,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:51833,1871-08-30T00:00:00,39.405545,-105.47333,3.6,431,2368,39.405545 -105.47333,Colorado
817490288,A_glandon,11.96808511,10.05319149,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:51953,NA,39.679433,-105.49278,1,602,3483,39.679433 -105.49278,Colorado
817490290,A_glandon,13.75,10.76086957,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:51941,NA,39.250823,-106.29252,0.8,477,3103,39.250823 -106.29252,Colorado
817490302,A_glandon,11.91489362,9.734042553,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:52003,NA,54.333333,-61.749167,-3,896,227,54.333333 -61.749167,Newfoundland and Labrador
817490474,A_glandon,13.1547619,11.01190476,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:51987,1916-07-26T00:00:00,38.029655,-119.97405,8.7,1099,1779,38.029655 -119.97405,California
817492759,A_glandon,13.8172043,11.12903226,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:51951,1934-05-30T00:00:00,39.532208,-106.40031,1.3,452,2551,39.532208 -106.40031,Colorado
817493927,A_glandon,13.5106383,10.74468085,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:51958,1916-07-26T00:00:00,38.029655,-119.97405,8.7,1099,1779,38.029655 -119.97405,California
863602050,A_glandon,11.76470588,9.823529412,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:51943,1900-05-24T00:00:00,50.266667,-101.03333,1.9,464,472,50.266667 -101.03333,Manitoba
863602131,A_glandon,13.63095238,11.25,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:51938,NA,51.433333,-116.18333,0.1,614,1572,51.433333 -116.18333,Alberta
1839350151,A_glandon,12.76595745,10.05319149,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:154762,1974-07-18T00:00:00,37.973647,-119.27498,0.5,755,3070,37.973647 -119.27498,California
1839350154,A_glandon,12.41935484,9.784946237,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:154763,1977-07-22T00:00:00,50.2,-114.51667,-1.5,654,2305,50.2 -114.51667,Alberta
1839350157,A_glandon,12.92553191,10.63829787,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:154764,1977-07-15T00:00:00,52.375833,-115.41417,0.9,559,1050,52.375833 -115.41417,Alberta
1839350160,A_glandon,13.65591398,11.4516129,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:154765,1978-07-10T00:00:00,43.282711,-110.5313,1.4,480,1948,43.282711 -110.5313,Wyoming
1839350164,A_glandon,13.67021277,10.79787234,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:154766,1978-07-07T00:00:00,43.282711,-110.5313,1.4,480,1948,43.282711 -110.5313,Wyoming
1839350168,A_glandon,11.12903226,9.35483871,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:154767,1983-07-03T00:00:00,51.463736,-57.067094,0.3,1160,152,51.463736 -57.067094,Newfoundland and Labrador
1839350171,A_glandon,11.22340426,9.14893617,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:154768,1983-07-03T00:00:00,51.463736,-57.067094,0.3,1160,152,51.463736 -57.067094,Newfoundland and Labrador
1839350173,A_glandon,10.37234043,8.670212766,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:154769,1983-07-03T00:00:00,51.463736,-57.067094,0.3,1160,152,51.463736 -57.067094,Newfoundland and Labrador
1839350176,A_glandon,12.28723404,10.37234043,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:154770,1974-07-18T00:00:00,37.973647,-119.27498,0.5,755,3070,37.973647 -119.27498,California
1839350177,A_glandon,13.65591398,10.91397849,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:154760,1974-07-18T00:00:00,37.973647,-119.27498,0.5,755,3070,37.973647 -119.27498,California
1839350180,A_glandon,13.03191489,10.79787234,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:154761,1974-07-18T00:00:00,37.973647,-119.27498,0.5,755,3070,37.973647 -119.27498,California
1839350181,A_glandon,13.17204301,10.21505376,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:154771,1974-07-18T00:00:00,37.973647,-119.27498,0.5,755,3070,37.973647 -119.27498,California
1839350184,A_glandon,12.28723404,10,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:154772,1974-07-18T00:00:00,37.973647,-119.27498,0.5,755,3070,37.973647 -119.27498,California
1839350187,A_glandon,13.08510638,11.0106383,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:154773,1977-07-22T00:00:00,50.2,-114.51667,-1.5,654,2305,50.2 -114.51667,Alberta
1839350189,A_glandon,13.11827957,10.53763441,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:154774,1977-07-01T00:00:00,50.2,-114.51667,-1.5,654,2305,50.2 -114.51667,Alberta
1839350191,A_glandon,12.47311828,10.37634409,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:154775,1978-07-06T00:00:00,43.282711,-110.5313,1.4,480,1948,43.282711 -110.5313,Wyoming
1839350193,A_glandon,12.34042553,10.10638298,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:154776,1978-07-07T00:00:00,43.282711,-110.5313,1.4,480,1948,43.282711 -110.5313,Wyoming
1839350195,A_glandon,11.06382979,9.361702128,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:154777,1983-07-03T00:00:00,51.463736,-57.067094,0.3,1160,152,51.463736 -57.067094,Newfoundland and Labrador
1839350196,A_glandon,10.89473684,8.894736842,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:154778,1983-07-03T00:00:00,51.463736,-57.067094,0.3,1160,152,51.463736 -57.067094,Newfoundland and Labrador
1839350197,A_glandon,13.67021277,10.53191489,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:154779,1974-07-18T00:00:00,37.973647,-119.27498,0.5,755,3070,37.973647 -119.27498,California
1839350198,A_glandon,12.28723404,9.734042553,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:154780,1974-07-18T00:00:00,37.973647,-119.27498,0.5,755,3070,37.973647 -119.27498,California
1839350199,A_glandon,12.23404255,9.734042553,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:154781,1977-07-23T00:00:00,50.2,-114.51667,-1.5,654,2305,50.2 -114.51667,Alberta
1839350200,A_glandon,11.21052632,9.052631579,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:154782,1977-07-23T00:00:00,50.2,-114.51667,-1.5,654,2305,50.2 -114.51667,Alberta
1839350201,A_glandon,13.94736842,11.05263158,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:154783,1977-07-03T00:00:00,52.881111,-116.91778,0,568,1548,52.881111 -116.91778,Alberta
1839350202,A_glandon,13.13829787,10.53191489,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:154784,1978-07-10T00:00:00,43.282711,-110.5313,1.4,480,1948,43.282711 -110.5313,Wyoming
1839350203,A_glandon,12.12765957,9.840425532,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:154785,1978-07-06T00:00:00,43.282711,-110.5313,1.4,480,1948,43.282711 -110.5313,Wyoming
1839350204,A_glandon,10.36036036,8.355855856,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:154786,1983-07-03T00:00:00,51.463736,-57.067094,0.3,1160,152,51.463736 -57.067094,Newfoundland and Labrador
1839350205,A_glandon,11.59192825,9.147982063,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:154787,1983-07-03T00:00:00,51.463736,-57.067094,0.3,1160,152,51.463736 -57.067094,Newfoundland and Labrador
2027315871,A_glandon,12.24215247,10.1793722,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:153783,1941-06-05T00:00:00,53.283333,-110,1.6,432,645,53.283333 -110,Saskatchewan
2027316063,A_glandon,12.44394619,10.51569507,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:153782,1941-06-05T00:00:00,53.283333,-110,1.6,432,645,53.283333 -110,Saskatchewan
2027316102,A_glandon,13.02690583,10.56053812,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:153784,1941-06-05T00:00:00,53.283333,-110,1.6,432,645,53.283333 -110,Saskatchewan
813432912,A_mormo,16.42696629,13.15730337,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:76727,NA,34.327257,-111.5166,13.3,597,1649,34.327257 -111.5166,Arizona
863609608,A_mormo,12.46085011,10.08948546,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:183988,1985-08-01T00:00:00,38.004921,-121.80579,15.4,361,13,38.004921 -121.80579,California
863609827,A_mormo,14.4966443,11.49888143,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:183557,1989-10-01T00:00:00,34.085562,-119.06094,15.4,398,16,34.085562 -119.06094,California
1039075430,A_mormo,15.86387435,14.04450262,http://collections.peabody.yale.edu/search/Record/YPM-ENT-743546,NA,34.540024,-112.46852,11.7,517,1638,34.540024 -112.46852,Arizona
1039107275,A_mormo,16.25994695,13.10344828,http://collections.peabody.yale.edu/search/Record/YPM-ENT-743548,1958-05-25T00:00:00,31.913693,-109.14142,13.1,467,1457,31.913693 -109.14142,Arizona
1146708115,A_mormo,17.71910112,13.97752809,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:76510,NA,34.327257,-111.5166,13.3,597,1649,34.327257 -111.5166,Arizona
1146708116,A_mormo,13.01569507,10.36995516,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:76533,1940-05-09T00:00:00,34.052234,-118.24369,18.3,399,96,34.052234 -118.24369,California
1146708117,A_mormo,15.84459459,12.75900901,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:76507,1899-05-01T00:00:00,31.879562,-109.7513,16.2,339,1326,31.879562 -109.7513,Arizona
1146708120,A_mormo,14.76351351,11.64414414,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:76513,1938-08-15T00:00:00,36.974117,-122.0308,13.8,711,8,36.974117 -122.0308,California
1146708122,A_mormo,15.85393258,12.66292135,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:76512,NA,33.25475,-111.64258,21.2,231,423,33.25475 -111.64258,Arizona
1146708123,A_mormo,16.84977578,13.64349776,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:76506,1899-05-01T00:00:00,31.879562,-109.7513,16.2,339,1326,31.879562 -109.7513,Arizona
1146708124,A_mormo,15,11.80493274,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:76494,1899-05-01T00:00:00,31.879562,-109.7513,16.2,339,1326,31.879562 -109.7513,Arizona
1146708129,A_mormo,12.39910314,9.843049327,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:76529,NA,38.771914,-116.43262,7.7,232,2017,38.771914 -116.43262,Nevada
1146708131,A_mormo,15.29147982,12.30941704,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:76520,NA,33.953349,-117.39616,18,264,257,33.953349 -117.39616,California
1146708134,A_mormo,15.94594595,12.81531532,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:76499,NA,33.25475,-111.64258,21.2,231,423,33.25475 -111.64258,Arizona
1146708137,A_mormo,17.1011236,14.38202247,http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:76500,NA,33.25475,-111.64258,21.2,231,423,33.25475 -111.64258,Arizona
